timestamp,meterId,tempC,humidityPct,windMs,precipMm
1/17/2025 2:00,M008,7.66,84.1,0.34,0
1/17/2025 3:00,M008,7.04,61.3,2.18,3
1/17/2025 4:00,M008,9.52,79.8,0.35,0
1/17/2025 5:00,M008,8.51,78.2,1.89,1.5
1/17/2025 6:00,M008,9.68,81,1.74,0
1/17/2025 7:00,M008,9.57,72.8,0.66,0
1/17/2025 8:00,M008,13.53,80.8,1.16,0
1/17/2025 9:00,M008,11.68,78.3,1.96,0
1/17/2025 10:00,M008,13.99,91.6,2.07,0
1/17/2025 11:00,M008,13.76,73.4,1.45,0.5
1/17/2025 12:00,M008,12.42,78.1,5.5,0
1/17/2025 13:00,M008,12.95,58.4,4.51,0
1/17/2025 14:00,M008,15.54,71.1,0.9,0
1/17/2025 15:00,M008,13.13,64.3,0.87,0
1/17/2025 16:00,M008,10.49,63,1.27,0
1/17/2025 17:00,M008,11.49,62,2.89,0
1/17/2025 18:00,M008,9.78,70.2,1.77,0
1/17/2025 19:00,M008,14.15,61.9,2.63,0
1/17/2025 20:00,M008,8.43,56.6,4.61,0
1/17/2025 21:00,M008,6.6,59.2,1.14,3
1/17/2025 22:00,M008,8.67,69.9,0.46,0
1/17/2025 23:00,M008,3.37,70.1,3.26,0
1/18/2025 0:00,M008,6.14,60.8,1.13,0
1/18/2025 1:00,M008,9.13,75.7,3.12,0
1/18/2025 2:00,M008,6.36,68.5,2.79,0
1/18/2025 3:00,M008,4.57,79.7,4.94,0
1/18/2025 4:00,M008,7.41,73.8,2.97,3
1/18/2025 5:00,M008,11.15,78,2.43,0
1/18/2025 6:00,M008,10.56,76.7,2.33,0
1/18/2025 7:00,M008,9.78,88.8,7.16,0
1/18/2025 8:00,M008,10.97,81.1,2.65,3
1/18/2025 9:00,M008,11.99,84.6,1.91,0
1/18/2025 10:00,M008,14.01,92.4,1.57,0
1/18/2025 11:00,M008,15.87,72.9,3.26,0.5
1/18/2025 12:00,M008,15.58,79,6.48,0
1/18/2025 13:00,M008,14.55,63.2,3.69,0
1/18/2025 14:00,M008,11.47,72.5,5.79,0
1/18/2025 15:00,M008,10.84,58.1,3.87,0
1/18/2025 16:00,M008,12.8,61.2,0.71,0
1/18/2025 17:00,M008,9.02,63.6,8.97,0
1/18/2025 18:00,M008,9.66,64.2,2.84,6
1/18/2025 19:00,M008,9.42,52.7,7.23,0
1/18/2025 20:00,M008,6.29,56.1,5.77,0
1/18/2025 21:00,M008,5.64,66.6,0.62,0
1/18/2025 22:00,M008,6.39,62.8,2.38,0
1/18/2025 23:00,M008,6.89,59,1.4,3
1/19/2025 0:00,M008,7.59,69.6,1.23,0
1/19/2025 1:00,M008,7.05,71.9,3.09,0
1/19/2025 2:00,M008,6.65,76.1,4.32,0
1/19/2025 3:00,M008,6.05,80.2,0.87,0
1/19/2025 4:00,M008,6.39,81.5,0.77,0
1/19/2025 5:00,M008,8.2,75.1,2.57,3
1/19/2025 6:00,M008,10.61,77.5,3.88,0
1/19/2025 7:00,M008,11.54,85.2,4.83,0.5
1/19/2025 8:00,M008,8.85,75.4,6.95,0
1/19/2025 9:00,M008,11.65,74.7,6.41,0
1/19/2025 10:00,M008,15.27,66,3.41,0
1/19/2025 11:00,M008,13.98,72.4,3.84,0
1/19/2025 12:00,M008,11.87,72.1,4.65,0
1/19/2025 13:00,M008,17.4,55.6,0.81,0
1/19/2025 14:00,M008,13.42,58.6,2.25,0
1/19/2025 15:00,M008,13.4,54.4,5.77,0
1/19/2025 16:00,M008,12.6,66.1,1.22,0
1/19/2025 17:00,M008,10.48,48.9,0.62,0
1/19/2025 18:00,M008,8.91,59.5,1.25,0
1/19/2025 19:00,M008,12.15,64.6,1.55,0.5
1/19/2025 20:00,M008,9.5,62.5,2.58,0
1/19/2025 21:00,M008,8.4,60.3,3.8,0
1/19/2025 22:00,M008,7.4,67.1,4.74,0
1/19/2025 23:00,M008,4.63,73.6,3.48,0
1/20/2025 0:00,M008,7.92,69.4,6.05,0
1/20/2025 1:00,M008,4.87,59.2,1.5,0.5
1/20/2025 2:00,M008,6.96,81.9,1.46,0
1/20/2025 3:00,M008,4.71,79.5,0.96,0
1/20/2025 4:00,M008,4.94,78.5,2.41,0
1/20/2025 5:00,M008,9.44,67.8,1.36,0
1/20/2025 6:00,M008,8.79,78.2,5.02,0
1/20/2025 7:00,M008,8.05,74.4,0.77,0
1/20/2025 8:00,M008,12.81,71.4,5.81,0
1/20/2025 9:00,M008,16.01,76.3,1.2,0
1/20/2025 10:00,M008,15.55,71.8,5.32,1.5
1/20/2025 11:00,M008,13.48,69.8,1.55,0
1/20/2025 12:00,M008,14.01,74.4,4.24,0
1/20/2025 13:00,M008,15.2,68.9,2.61,0
1/20/2025 14:00,M008,15.15,62,4.1,0
1/20/2025 15:00,M008,12.31,59.2,0.44,0
1/20/2025 16:00,M008,12.05,58.6,2.03,0
1/20/2025 17:00,M008,11.49,58.9,5.54,0
1/20/2025 18:00,M008,10.83,63.5,2.34,0
1/20/2025 19:00,M008,8.77,54.1,1.46,0
1/20/2025 20:00,M008,7.82,70.1,0.73,0
1/20/2025 21:00,M008,9.24,66.4,1.29,0
1/20/2025 22:00,M008,8.35,48.6,6.11,0
1/20/2025 23:00,M008,6.85,67.9,3.61,0
1/21/2025 0:00,M008,8.58,76.2,4.32,0.5
1/21/2025 1:00,M008,5.56,74.9,1.93,0
1/21/2025 2:00,M008,8.97,72.5,1.81,0
1/21/2025 3:00,M008,7.99,76.7,4.3,0
1/21/2025 4:00,M008,12.91,79.7,5.11,0
1/21/2025 5:00,M008,7.18,84.3,1.67,0
1/21/2025 6:00,M008,8.97,71.5,3.68,0
1/21/2025 7:00,M008,11.66,76,3.2,0
1/21/2025 8:00,M008,12.6,88.5,0.67,0
1/21/2025 9:00,M008,15.75,77.3,3.07,0
1/21/2025 10:00,M008,12.46,84.2,2.49,0
1/21/2025 11:00,M008,15.22,90.5,0.8,0
1/21/2025 12:00,M008,15.74,67,4.05,3
1/21/2025 13:00,M008,14.92,60.2,1.05,0
1/21/2025 14:00,M008,12.02,63.4,1.5,0
1/21/2025 15:00,M008,14.94,69.5,13.05,0
1/21/2025 16:00,M008,13.84,68.8,1.42,0
1/21/2025 17:00,M008,11.93,74,1.98,0
1/21/2025 18:00,M008,10.31,59.8,0.65,0
1/21/2025 19:00,M008,9.3,63.3,8.62,0
1/1/2025 0:00,M009,3.88,30.7,6.4,0
1/1/2025 1:00,M009,5.1,22.5,0.3,0
1/1/2025 2:00,M009,4.58,39.8,11.86,0
1/1/2025 3:00,M009,3.9,35.1,7.7,0
1/1/2025 4:00,M009,4.43,47.5,2.85,0
1/1/2025 5:00,M009,5.84,33.4,1.24,0
1/1/2025 6:00,M009,8.33,40.6,6.04,0
1/1/2025 7:00,M009,8.99,46.3,4.3,0
1/1/2025 8:00,M009,10.32,45.9,9.36,0
1/1/2025 9:00,M009,11.58,41.8,8.75,0
1/1/2025 10:00,M009,10.52,51.2,2.53,0
1/1/2025 11:00,M009,14.06,47,2.89,0
1/1/2025 12:00,M009,11.6,30.9,1.15,0
1/1/2025 13:00,M009,11.21,42.1,1.27,0
1/1/2025 14:00,M009,12.19,40.6,2.27,0
1/1/2025 15:00,M009,8.07,27.2,4.02,0
1/1/2025 16:00,M009,8.81,26.6,9.27,0
1/1/2025 17:00,M009,10.51,25,1.31,0
1/1/2025 18:00,M009,5.39,21.1,2.37,0
1/1/2025 19:00,M009,8.64,22.1,4.69,0
1/1/2025 20:00,M009,8.27,34.3,2.85,1.5
1/1/2025 21:00,M009,4.62,30.6,3.79,0
1/1/2025 22:00,M009,4.97,26.7,2.69,0
1/1/2025 23:00,M009,5.81,26.9,0.88,0
1/2/2025 0:00,M009,3.3,30.5,5.89,0
1/2/2025 1:00,M009,5.44,36.6,3.85,0
1/2/2025 2:00,M009,3.53,45.5,1.63,1.5
1/2/2025 3:00,M009,4.46,36.9,2.16,0
1/2/2025 4:00,M009,4.8,49.1,1.49,0
1/2/2025 5:00,M009,7.48,45.8,4.2,0
1/2/2025 6:00,M009,9.74,45.9,0.56,0
1/2/2025 7:00,M009,8.76,50.8,1.44,1.5
1/2/2025 8:00,M009,8.09,48.7,1.95,0.5
1/2/2025 9:00,M009,9.2,33.6,1.97,0
1/2/2025 10:00,M009,12.06,33.5,1.08,0
1/2/2025 11:00,M009,14.63,36.2,2.65,0
1/2/2025 12:00,M009,12.59,37.1,0.57,0
1/2/2025 13:00,M009,11.28,40.6,4.26,0
1/2/2025 14:00,M009,12.61,30.4,7.32,6
1/2/2025 15:00,M009,10.47,38.2,3.26,0
1/2/2025 16:00,M009,9.43,22.1,1.09,0
1/2/2025 17:00,M009,7.6,22.1,3.98,3
1/2/2025 18:00,M009,10.11,23.2,2,0
1/2/2025 19:00,M009,3.16,20.4,3.25,0
1/2/2025 20:00,M009,7.2,33.3,2.73,0
1/2/2025 21:00,M009,4.48,15,4.61,3
1/2/2025 22:00,M009,3.92,27,3.21,0
1/2/2025 23:00,M009,6.67,39.3,1.86,0
1/3/2025 0:00,M009,2.93,33.1,1.38,0
1/3/2025 1:00,M009,3.12,44,2.09,0
1/3/2025 2:00,M009,4.34,53.2,5.04,1.5
1/3/2025 3:00,M009,5.79,42.6,2.04,0
1/3/2025 4:00,M009,5.34,50.7,3.73,0
1/3/2025 5:00,M009,4.6,59.2,3.9,0
1/3/2025 6:00,M009,6.7,47.4,2.25,0
1/3/2025 7:00,M009,10.96,44.4,2.12,0
1/3/2025 8:00,M009,10.11,49.1,2.45,0
1/3/2025 9:00,M009,11.51,49.2,0.64,0
1/3/2025 10:00,M009,11.07,39.8,3.5,0.5
1/3/2025 11:00,M009,10.87,34.7,1.73,6
1/3/2025 12:00,M009,14.52,45.3,2.97,0
1/3/2025 13:00,M009,11.58,30.8,1.6,0
1/3/2025 14:00,M009,10.8,37.2,6.32,0
1/3/2025 15:00,M009,12.47,29.5,6.4,0
1/3/2025 16:00,M009,8.92,37.3,3.9,0
1/3/2025 17:00,M009,8.14,20.2,0.25,0
1/3/2025 18:00,M009,8.02,19.9,2.32,0
1/3/2025 19:00,M009,6.97,30.5,4.63,0
1/3/2025 20:00,M009,6.39,19.6,10.13,0
1/3/2025 21:00,M009,8.31,28.6,0.85,6
1/3/2025 22:00,M009,5.04,39.3,0.27,0
1/3/2025 23:00,M009,0.57,21.7,1.73,3
1/4/2025 0:00,M009,4.49,37.4,1.56,0
1/4/2025 1:00,M009,4.19,44.9,3.88,0
1/4/2025 2:00,M009,4.6,39.8,1.05,0
1/4/2025 3:00,M009,5.54,36.5,1.63,0
1/4/2025 4:00,M009,5.96,42.1,1.77,0
1/4/2025 5:00,M009,6.89,39.6,3.03,0
1/4/2025 6:00,M009,8.92,45.4,3.73,0
1/4/2025 7:00,M009,8.22,43,1.42,0
1/4/2025 8:00,M009,8.58,40.6,3.05,3
1/4/2025 9:00,M009,15.36,44.9,0.3,3
1/4/2025 10:00,M009,10.39,49.5,6.69,0
1/4/2025 11:00,M009,12.01,39.6,1.2,0
1/4/2025 12:00,M009,9.76,43.1,5.34,0
1/4/2025 13:00,M009,12.04,41.9,1.56,0
1/4/2025 14:00,M009,10.06,26.5,3.84,0
1/4/2025 15:00,M009,10.16,29.6,2,0
1/4/2025 16:00,M009,11.57,23.8,4.42,0
1/4/2025 17:00,M009,9.74,16.4,5.1,0
1/4/2025 18:00,M009,8.85,27.1,6.25,0
1/4/2025 19:00,M009,4.31,19,3.43,0
1/4/2025 20:00,M009,8.76,29.2,0.44,0
1/4/2025 21:00,M009,3.38,18.6,1.09,0
1/4/2025 22:00,M009,6.83,31,6.44,3
1/4/2025 23:00,M009,5.67,23,2.22,0
1/5/2025 0:00,M009,4.87,39,2.1,1.5
1/5/2025 1:00,M009,2.85,35.2,3.98,1.5
1/5/2025 2:00,M009,4.76,37.1,3.57,0
1/5/2025 3:00,M009,4.47,48.8,8.76,0
1/5/2025 4:00,M009,6.04,41.7,2.44,0
1/5/2025 5:00,M009,6.59,45.3,2.18,0
1/5/2025 6:00,M009,4.94,43.8,4.97,0
1/5/2025 7:00,M009,10.72,47.7,4.11,0
1/5/2025 8:00,M009,9.88,49.9,0.85,0
1/5/2025 9:00,M009,10.1,47.1,2.22,0
1/5/2025 10:00,M009,10.62,37.2,9.16,0
1/5/2025 11:00,M009,12.4,44.8,1.32,0
1/5/2025 12:00,M009,10.66,29.5,2.14,0
1/5/2025 13:00,M009,8.48,28,7.73,0
1/5/2025 14:00,M009,12.07,29.2,7.63,0
1/5/2025 15:00,M009,11.61,34.2,5.88,0
1/5/2025 16:00,M009,9.7,19.3,1.93,0
1/5/2025 17:00,M009,7.31,30.7,1.49,0
1/5/2025 18:00,M009,8.13,24.7,4.87,0
1/5/2025 19:00,M009,4.77,22.7,6.65,0
1/5/2025 20:00,M009,4.46,32.9,2.41,0
1/5/2025 21:00,M009,4.05,23.1,3.37,0
1/5/2025 22:00,M009,5.8,43.7,1.4,0
1/5/2025 23:00,M009,3.59,31.4,0.68,0
1/6/2025 0:00,M009,3.33,35.9,0.74,0
1/6/2025 1:00,M009,7.07,46.8,2.43,0
1/6/2025 2:00,M009,5.06,41.1,1.28,0
1/6/2025 3:00,M009,5.68,49.2,3.2,0
1/6/2025 4:00,M009,5.45,31.9,1.48,0
1/6/2025 5:00,M009,6.07,42,5.68,0
1/6/2025 6:00,M009,4.72,47.4,1.84,0.5
1/6/2025 7:00,M009,10.49,51.1,2.06,3
1/6/2025 8:00,M009,10.67,48.3,6.45,0
1/6/2025 9:00,M009,10.56,46.1,2.99,0
1/6/2025 10:00,M009,11.26,46.4,3.24,3
1/6/2025 11:00,M009,12.97,40.4,2.1,0
1/6/2025 12:00,M009,9.67,22.1,2.76,0
1/6/2025 13:00,M009,10.98,41.1,0.98,0.5
1/6/2025 14:00,M009,9.76,25,4.97,0
1/6/2025 15:00,M009,13.49,29.8,1.59,0
1/6/2025 16:00,M009,11.31,27.4,0.82,0
1/6/2025 17:00,M009,5.73,25.6,4.95,0
1/6/2025 18:00,M009,5.73,18.4,3.59,0
1/6/2025 19:00,M009,6.77,15,3.95,0
1/6/2025 20:00,M009,5.29,20.3,2.56,0
1/6/2025 21:00,M009,3.18,32.9,6.84,0
1/6/2025 22:00,M009,7.45,21.3,1.53,0
1/6/2025 23:00,M009,4.61,27.1,2.38,0
1/7/2025 0:00,M009,4.71,37.5,0.37,0
1/7/2025 1:00,M009,3.1,31.4,0.13,0.5
1/7/2025 2:00,M009,5.62,36.7,3.01,0
1/7/2025 3:00,M009,4.6,42.6,3.64,0
1/7/2025 4:00,M009,5.57,45.4,2.86,0
1/7/2025 5:00,M009,7.88,38.4,3.65,0
1/7/2025 6:00,M009,5.56,45.8,4.87,1.5
1/7/2025 7:00,M009,11.43,47.1,2.37,3
1/7/2025 8:00,M009,10.27,36,2,0
1/7/2025 9:00,M009,12.75,43.4,1.13,0
1/7/2025 10:00,M009,9.85,35.7,3.2,0
1/7/2025 11:00,M009,10.48,38.3,5.3,0
1/7/2025 12:00,M009,10.26,39.3,4.15,0
1/7/2025 13:00,M009,12.24,31.4,8.72,0
1/7/2025 14:00,M009,11.56,35.5,2.71,0
1/7/2025 15:00,M009,10.13,32.7,1.83,0
1/7/2025 16:00,M009,8.48,31.8,2.28,0
1/7/2025 17:00,M009,7.14,27.8,4.42,0
1/7/2025 18:00,M009,7.93,31.6,3.63,0
1/7/2025 19:00,M009,6.27,27.7,1.59,0
1/7/2025 20:00,M009,4.97,16.3,3.08,0
1/7/2025 21:00,M009,7.49,23.2,1.45,0
1/7/2025 22:00,M009,4.41,28.7,3.65,0
1/7/2025 23:00,M009,6.04,31.9,0.49,0
1/8/2025 0:00,M009,3.2,37.1,0.66,0
1/8/2025 1:00,M009,4.5,32.7,0.83,0.5
1/8/2025 2:00,M009,4.45,52.1,1.17,0
1/8/2025 3:00,M009,2.63,41.5,3.41,0
1/8/2025 4:00,M009,8.14,43.6,4.35,0
1/8/2025 5:00,M009,6.76,40.6,2.49,0
1/8/2025 6:00,M009,9.12,39,0.82,0
1/8/2025 7:00,M009,7.91,43.9,5.01,0.5
1/8/2025 8:00,M009,9.75,43.8,2.34,0
1/8/2025 9:00,M009,9.53,41.5,5.72,0
1/8/2025 10:00,M009,13.32,49.9,2.7,0
1/8/2025 11:00,M009,12.33,36.8,0.58,0
1/8/2025 12:00,M009,12.55,34.5,1.34,0
1/8/2025 13:00,M009,13.9,37.3,0.49,1.5
1/8/2025 14:00,M009,13.2,29,0.23,1.5
1/8/2025 15:00,M009,11.98,31.2,1.87,0
1/8/2025 16:00,M009,7.87,18.7,2.73,0
1/8/2025 17:00,M009,7.99,17.7,3.44,0
1/8/2025 18:00,M009,6.49,25.7,4.53,0
1/8/2025 19:00,M009,8.06,24,1.66,0
1/8/2025 20:00,M009,6.26,21.5,0.84,0
1/8/2025 21:00,M009,3.09,28.7,2.69,0
1/8/2025 22:00,M009,4.25,31.3,1.67,0
1/8/2025 23:00,M009,1.9,28.2,4.21,0
1/9/2025 0:00,M009,3.92,31.9,1.73,0.5
1/9/2025 1:00,M009,1.65,38.9,3.45,0
1/9/2025 2:00,M009,5.33,33.9,7.61,0
1/9/2025 3:00,M009,5.74,38.4,4.08,0
1/9/2025 4:00,M009,8.86,46.9,6.15,0
1/9/2025 5:00,M009,8.24,44.5,0.61,0
1/9/2025 6:00,M009,7.37,42.1,0.77,0
1/9/2025 7:00,M009,10.26,39.2,2.81,0
1/9/2025 8:00,M009,7.9,37.6,4.06,3
1/9/2025 9:00,M009,9.38,41.3,3.37,0
1/9/2025 10:00,M009,11.96,52.2,1.27,0
1/9/2025 11:00,M009,8.63,41,3.86,0
1/9/2025 12:00,M009,11.94,27,2.97,0
1/9/2025 13:00,M009,10.33,36.7,1.72,0
1/9/2025 14:00,M009,11.62,25.4,5.89,0
1/9/2025 15:00,M009,9.21,27.9,4.04,0
1/9/2025 16:00,M009,10.64,22.8,5.33,6
1/9/2025 17:00,M009,9.06,37.5,2.82,0
1/9/2025 18:00,M009,10.1,18.2,3.69,0
1/9/2025 19:00,M009,6.97,27.2,3.34,0
1/9/2025 20:00,M009,4.85,22.2,0.53,0
1/9/2025 21:00,M009,4.8,32.4,2.53,0
1/9/2025 22:00,M009,2.52,31.8,3.2,0
1/9/2025 23:00,M009,4.75,39.9,4.74,0
1/10/2025 0:00,M009,4.88,39.3,1.28,0
1/10/2025 1:00,M009,7.84,33.4,2.66,0
1/10/2025 2:00,M009,3.6,57.5,5.66,0
1/10/2025 3:00,M009,4.77,45.4,2.09,0.5
1/10/2025 4:00,M009,5.14,40.4,0.65,0
1/10/2025 5:00,M009,7.28,45.9,4.01,0
1/10/2025 6:00,M009,8.57,48.8,2.83,0
1/10/2025 7:00,M009,8.96,48.2,0.48,0
1/10/2025 8:00,M009,11.63,46.6,2.24,0
1/10/2025 9:00,M009,9.9,47.9,2.59,0
1/10/2025 10:00,M009,12.94,45.2,2.1,0
1/10/2025 11:00,M009,12.67,32.5,2.72,0
1/10/2025 12:00,M009,11.98,47.6,2.92,0
1/10/2025 13:00,M009,11.39,44.2,3.07,0
1/10/2025 14:00,M009,15.1,34.8,2.35,0
1/10/2025 15:00,M009,9.6,28.2,4.28,0
1/10/2025 16:00,M009,10.45,26.7,4.18,0
1/10/2025 17:00,M009,7.91,23.4,1.58,0
1/10/2025 18:00,M009,10.68,23.8,6.52,0.5
1/10/2025 19:00,M009,8.29,15,1.47,0
1/10/2025 20:00,M009,4.98,35.5,3.06,0
1/10/2025 21:00,M009,5.94,35,3.23,0
1/10/2025 22:00,M009,4.92,19.9,0.94,0
1/10/2025 23:00,M009,3.36,37.8,0.75,0
1/11/2025 0:00,M009,5.14,35,1.7,0
1/11/2025 1:00,M009,4.72,36.4,3.89,0
1/11/2025 2:00,M009,4.86,43,0.19,0
1/11/2025 3:00,M009,5.11,31.6,1.94,0
1/11/2025 4:00,M009,6.65,43.6,0.88,0
1/11/2025 5:00,M009,7.31,45.1,4.62,0
1/11/2025 6:00,M009,8.09,45.5,1.89,0
1/11/2025 7:00,M009,8.07,36.5,3.27,0.5
1/11/2025 8:00,M009,12.54,46.3,2.4,0
1/11/2025 9:00,M009,9.25,48.4,4.23,0
1/11/2025 10:00,M009,12.11,42.4,1.82,0
1/11/2025 11:00,M009,11.38,36.2,1.5,0
1/11/2025 12:00,M009,14.64,51.1,0.87,0
1/11/2025 13:00,M009,10.51,26.9,2.96,0
1/11/2025 14:00,M009,10.36,34.6,3.91,0
1/11/2025 15:00,M009,9.37,29.4,1.08,0
1/11/2025 16:00,M009,10.49,38.4,2.31,0
1/11/2025 17:00,M009,6.98,27.7,6.45,0
1/11/2025 18:00,M009,7.28,28.6,1.95,0
1/11/2025 19:00,M009,3.74,28.4,0.99,0
1/11/2025 20:00,M009,6.36,20,1.89,0
1/11/2025 21:00,M009,4.42,22.7,1.81,0
1/11/2025 22:00,M009,2.3,28.3,4.14,0
1/11/2025 23:00,M009,5.76,38.2,2.73,0
1/12/2025 0:00,M009,2.04,36.4,0.48,0
1/12/2025 1:00,M009,5.33,36.3,4.91,0
1/12/2025 2:00,M009,3.48,48.2,1.29,0
1/12/2025 3:00,M009,7.57,30.2,0.92,0
1/12/2025 4:00,M009,7.12,35.9,2.39,0
1/12/2025 5:00,M009,5.45,29.7,1.5,0
1/12/2025 6:00,M009,6.62,52.2,4.4,0
1/12/2025 7:00,M009,9.94,44.1,2.86,0
1/12/2025 8:00,M009,9.61,49.5,1.9,0
1/12/2025 9:00,M009,10.57,41.4,1.3,3
1/12/2025 10:00,M009,13.37,46.1,6.64,0
1/12/2025 11:00,M009,10.74,36.8,5.58,0
1/12/2025 12:00,M009,12.14,37.5,2.33,0
1/12/2025 13:00,M009,13.3,34,0.44,0
1/12/2025 14:00,M009,12.68,32,1.88,0
1/12/2025 15:00,M009,10.59,38,4.08,0
1/12/2025 16:00,M009,9.57,16.6,1.14,6
1/12/2025 17:00,M009,6.43,24.9,6.99,0
1/12/2025 18:00,M009,6.42,26.2,6.39,0
1/12/2025 19:00,M009,7.44,25.6,1.55,0
1/12/2025 20:00,M009,5.79,24,1.24,0
1/12/2025 21:00,M009,5.28,24.7,4.54,0
1/12/2025 22:00,M009,6.09,39.2,3.46,3
1/12/2025 23:00,M009,2.36,32,2.01,0
1/13/2025 0:00,M009,3.65,49.6,4.76,0
1/13/2025 1:00,M009,4.42,40.8,0.85,0
1/13/2025 2:00,M009,3.48,38.3,2.22,0.5
1/13/2025 3:00,M009,7.32,45.4,5.63,0
1/13/2025 4:00,M009,7.36,44.3,3.9,0
1/13/2025 5:00,M009,7.4,52.7,4.51,0
1/13/2025 6:00,M009,10.69,38,10.93,0
1/13/2025 7:00,M009,6.79,33.9,3.2,0
1/13/2025 8:00,M009,9.99,45.8,3.25,0
1/13/2025 9:00,M009,11.38,47.1,0.91,0
1/13/2025 10:00,M009,10.09,41.7,1.88,0
1/13/2025 11:00,M009,12.31,41.6,3.74,1.5
1/13/2025 12:00,M009,10.34,38.2,3.59,0
1/13/2025 13:00,M009,12.9,23.5,4.67,0
1/13/2025 14:00,M009,13.05,31.7,2.61,0
1/13/2025 15:00,M009,11.24,35.8,2.57,0
1/13/2025 16:00,M009,7.22,27.4,2.24,0
1/13/2025 17:00,M009,7.59,17.5,0.48,0
1/13/2025 18:00,M009,8.85,23,0.96,0
1/13/2025 19:00,M009,7,28.7,2.18,0
1/13/2025 20:00,M009,1.96,37.1,5.16,0
1/13/2025 21:00,M009,7.04,16.2,2.7,0
1/13/2025 22:00,M009,4.74,32.2,2.28,0
1/13/2025 23:00,M009,2.91,26.8,2.42,0
1/14/2025 0:00,M009,5.49,38,2.1,0
1/14/2025 1:00,M009,3.12,41.1,2.08,0
1/14/2025 2:00,M009,3.5,38.6,1.38,0.5
1/14/2025 3:00,M009,5.71,45.9,2.94,0
1/14/2025 4:00,M009,8.67,50.5,5.19,0
1/14/2025 5:00,M009,9.4,43.7,2.56,0
1/14/2025 6:00,M009,8.54,37,3.14,0
1/14/2025 7:00,M009,9.73,53.2,2.71,0
1/14/2025 8:00,M009,11.19,48.6,3.59,0
1/14/2025 9:00,M009,8.94,45.5,2.22,0
1/14/2025 10:00,M009,12.43,35.9,0.45,0.5
1/14/2025 11:00,M009,10.76,43.5,1.27,0
1/14/2025 12:00,M009,12.48,47.3,2.33,0
1/14/2025 13:00,M009,11.52,31.7,7.31,0
1/14/2025 14:00,M009,12.22,30.6,1.37,0
1/14/2025 15:00,M009,11.01,21.5,1.65,0
1/14/2025 16:00,M009,5.39,22,1.58,0
1/14/2025 17:00,M009,9.3,18.9,0.55,0
1/14/2025 18:00,M009,8.96,25.8,2.37,0
1/14/2025 19:00,M009,7.63,23.3,0.38,0
1/14/2025 20:00,M009,5.85,28.6,2.97,0
1/14/2025 21:00,M009,7.63,22.6,3.65,0
1/14/2025 22:00,M009,5,29,0.33,0
1/14/2025 23:00,M009,4.79,26.7,10.93,0
1/15/2025 0:00,M009,5.57,36.1,0.7,0
1/15/2025 1:00,M009,4.68,27.8,1.08,0
1/15/2025 2:00,M009,3.19,40.9,8.61,0
1/15/2025 3:00,M009,1.51,40.4,0.65,0
1/15/2025 4:00,M009,5.28,44.7,2.61,0
1/15/2025 5:00,M009,8.11,34.7,3.26,0
1/15/2025 6:00,M009,7.47,48.9,1.97,0
1/15/2025 7:00,M009,10.24,42.9,1.97,0.5
1/15/2025 8:00,M009,10.22,45,3.22,0.5
1/15/2025 9:00,M009,12.76,30.9,5.43,0
1/15/2025 10:00,M009,11.02,32.5,2.61,0
1/15/2025 11:00,M009,12.57,35.2,7.64,0
1/15/2025 12:00,M009,12.76,43.3,0.65,0
1/15/2025 13:00,M009,14.12,35.6,7.49,0
1/15/2025 14:00,M009,8.9,30.8,1.82,0
1/15/2025 15:00,M009,10.14,22.4,7.44,1.5
1/15/2025 16:00,M009,11.27,19.7,3.81,0
1/15/2025 17:00,M009,11.35,27,1.12,0
1/15/2025 18:00,M009,8.36,29.2,2.99,0
1/15/2025 19:00,M009,6.53,26.6,0.44,0
1/15/2025 20:00,M009,7.14,36.6,1.42,0
1/15/2025 21:00,M009,6.47,23.8,1.98,0
1/15/2025 22:00,M009,4,31.1,2.39,0
1/15/2025 23:00,M009,4.63,22.3,5.55,0
1/16/2025 0:00,M009,5.77,36.3,1.63,3
1/16/2025 1:00,M009,6.97,46.4,1.25,0
1/16/2025 2:00,M009,5.65,33.8,1.19,0
1/16/2025 3:00,M009,5.24,47.1,2.87,0
1/16/2025 4:00,M009,5.92,52.3,4.21,0
1/16/2025 5:00,M009,7.8,40.5,1.47,0
1/16/2025 6:00,M009,7.83,47.8,2.88,3
1/16/2025 7:00,M009,9.32,54.1,1.71,0
1/16/2025 8:00,M009,8.41,45,0.51,0
1/16/2025 9:00,M009,12.77,46.8,6.99,0
1/16/2025 10:00,M009,9.75,29.4,7.15,0
1/16/2025 11:00,M009,11.22,41.2,2.82,0
1/16/2025 12:00,M009,12.15,38.1,0.61,0
1/16/2025 13:00,M009,14.85,24.5,0.77,0
1/16/2025 14:00,M009,10.83,24.2,2.7,0
1/16/2025 15:00,M009,9.83,31.6,2.63,0
1/16/2025 16:00,M009,9.17,24.5,0.45,0
1/16/2025 17:00,M009,11.52,32,1.59,0
1/16/2025 18:00,M009,3.78,26.9,2.24,0
1/16/2025 19:00,M009,5.46,25.7,5.65,0.5
1/16/2025 20:00,M009,10.1,25.3,3.38,0
1/16/2025 21:00,M009,6.06,29.7,1.69,0
1/16/2025 22:00,M009,2.88,34.8,5.98,3
1/16/2025 23:00,M009,4.07,35.6,6.76,0
1/17/2025 0:00,M009,4.1,32.5,4.11,0
1/17/2025 1:00,M009,5.41,45,0.6,0
