meterId,timestamp,region,buildingType,floorAreaM2,insulationRating,hvacAgeYears,solarCapacityKw,evCharger,tariffTier,gridPriceUsdPerKwh,occupancyIndex,solarGenerationKwh,energyConsumKwh
M013,1/4/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2336,0.757,0,1.1709
M013,1/5/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1294,0.477,0,1.3243
M013,1/5/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1307,0.541,0,1.2358
M013,1/5/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.126,0.536,0,1.4777
M013,1/5/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1403,0.587,0,0.7437
M013,1/5/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1141,0.634,0,0.791
M013,1/5/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1228,0.741,0,1.2351
M013,1/5/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1164,0.752,0,1.2275
M013,1/5/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1568,0.685,1.581,0
M013,1/5/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1516,0.79,3.2,0
M013,1/5/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1589,0.697,4.889,0
M013,1/5/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1433,0.666,5.443,0
M013,1/5/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1388,0.535,6.04,0
M013,1/5/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1464,0.593,6.353,0
M013,1/5/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1505,0.526,6.186,0
M013,1/5/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1446,0.499,5.541,0
M013,1/5/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1515,0.596,4.964,0
M013,1/5/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2058,0.573,3.037,0
M013,1/5/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.22,0.687,1.778,0
M013,1/5/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2073,0.789,0,1.2323
M013,1/5/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2227,0.763,0,4.7675
M013,1/5/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2214,0.865,0,1.7813
M013,1/5/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2314,0.763,0,1.6618
M013,1/5/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2229,0.735,0,1.5247
M013,1/5/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2194,0.667,0,1.1449
M013,1/6/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1236,0.481,0,1.0285
M013,1/6/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1228,0.464,0,1.237
M013,1/6/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1267,0.441,0,1.1837
M013,1/6/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1301,0.383,0,0.9301
M013,1/6/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1268,0.537,0,1.3552
M013,1/6/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1267,0.549,0,1.4928
M013,1/6/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1171,0.609,0,1.2606
M013,1/6/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.16,0.73,1.646,0
M013,1/6/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.148,0.63,2.792,0
M013,1/6/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1527,0.612,4.755,0
M013,1/6/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1544,0.496,5.556,0
M013,1/6/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1388,0.537,5.811,0
M013,1/6/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1522,0.497,7.841,0
M013,1/6/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1402,0.518,6.527,0
M013,1/6/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.149,0.541,6.364,0
M013,1/6/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1537,0.438,4.374,0
M013,1/6/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2166,0.659,3.192,0
M013,1/6/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2173,0.497,1.503,0
M013,1/6/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2221,0.654,0,1.1073
M013,1/6/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2165,0.709,0,1.5518
M013,1/6/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2269,0.662,0,1.2654
M013,1/6/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2212,0.706,0,1.3444
M013,1/6/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2307,0.73,0,1.267
M013,1/6/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2346,0.627,0,1.3852
M013,1/7/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1209,0.37,0,0.9981
M013,1/7/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1366,0.437,0,0.9863
M013,1/7/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1239,0.511,0,1.489
M013,1/7/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1262,0.452,0,0.7135
M013,1/7/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1145,0.522,0,0.81
M013,1/7/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1143,0.633,0,1.1704
M013,1/7/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.119,0.712,0,0.9663
M013,1/7/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1582,0.732,1.697,0
M013,1/7/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1531,0.655,3.422,0
M013,1/7/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.159,0.527,4.373,0
M013,1/7/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.15,0.555,5.745,0
M013,1/7/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1461,0.418,6.295,0
M013,1/7/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.157,0.464,6.122,0
M013,1/7/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.151,0.426,7.177,0
M013,1/7/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1439,0.473,5.444,0
M013,1/7/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1713,0.574,4.668,0
M013,1/7/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2103,0.574,3.35,0
M013,1/7/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2099,0.675,1.763,0
M013,1/7/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2081,0.645,0,0.8277
M013,1/7/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2189,0.747,0,1.0198
M013,1/7/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2279,0.695,0,1.1889
M013,1/7/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2334,0.72,0,1.1678
M013,1/7/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2231,0.708,0,1.2352
M013,1/7/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2355,0.523,0,1.3387
M013,1/8/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1294,0.443,0,0.8369
M013,1/8/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1351,0.479,0,1.0517
M013,1/8/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1372,0.442,0,1.2116
M013,1/8/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1199,0.532,0,1.4717
M013,1/8/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.123,0.536,0,1.1331
M013,1/8/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1276,0.539,0,1.0126
M013,1/8/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1241,0.688,0,0.9902
M013,1/8/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1645,0.702,1.676,0
M013,1/8/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1593,0.665,2.943,0
M013,1/8/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1653,0.607,4.978,0
M013,1/8/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1442,0.578,5.375,0
M013,1/8/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1594,0.493,5.903,0
M013,1/8/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1457,0.5,6.878,0
M013,1/8/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1533,0.542,6.492,0
M013,1/8/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1456,0.518,5.391,0
M013,1/8/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1586,0.513,4.678,0
M013,1/8/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2191,0.557,2.964,0
M013,1/8/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2209,0.606,1.754,0
M013,1/8/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2189,0.686,0,0.8507
M013,1/8/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.215,0.737,0,0.5813
M013,1/8/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2161,0.715,0,1.2387
M013,1/8/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2303,0.706,0,1.4157
M013,1/8/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2138,0.639,0,1.1623
M013,1/8/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2355,0.657,0,1.164
M013,1/9/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1327,0.462,0,1.3651
M013,1/9/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1355,0.453,0,1.0493
M013,1/9/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1264,0.432,0,1.3191
M013,1/9/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.132,0.522,0,0.9541
M013,1/9/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1183,0.509,0,1.0853
M013,1/9/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1235,0.575,0,1.1677
M013,1/9/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1216,0.71,0,1.4151
M013,1/9/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1566,0.679,1.696,0
M013,1/9/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1508,0.687,3.224,0
M013,1/9/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1414,0.583,4.237,0
M013,1/9/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1498,0.53,5.406,0
M013,1/9/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1476,0.492,6.124,0
M013,1/9/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1555,0.522,6.655,0
M013,1/9/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1541,0.487,5.251,0
M013,1/9/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1525,0.507,5.29,0
M013,1/9/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1544,0.537,4.616,0
M013,1/9/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2056,0.611,2.469,0
M013,1/9/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2039,0.702,1.581,0
M013,1/9/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2242,0.71,0,1.3253
M013,1/9/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2152,0.686,0,1.0872
M013,1/9/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2217,0.764,0,1.8732
M013,1/9/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2249,0.797,0,1.6699
M013,1/9/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2278,0.62,0,1.4225
M013,1/9/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2231,0.704,0,1.2883
M013,1/10/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1324,0.486,0,1.1902
M013,1/10/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1274,0.47,0,1.2898
M013,1/10/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1234,0.451,0,1.0904
M013,1/10/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1406,0.466,0,0.9001
M013,1/10/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1231,0.593,0,1.2162
M013,1/10/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1168,0.545,0,0.8101
M013,1/10/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.12,0.784,0,1.0728
M013,1/10/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1528,0.746,1.601,0
M013,1/10/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.164,0.701,3.12,0
M013,1/10/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1533,0.63,4.132,0
M013,1/10/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1523,0.508,5.161,0
M013,1/10/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1594,0.505,6.871,0
M013,1/10/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.15,0.398,6.713,0
M013,1/10/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1464,0.416,5.948,0
M013,1/10/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1438,0.403,5.909,0
M013,1/10/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.142,0.517,4.575,0
M013,1/10/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2,0.538,2.808,0
M013,1/10/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2088,0.611,1.781,0
M013,1/10/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2146,0.694,0,1.2496
M013,1/10/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2258,0.794,0,1.197
M013,1/10/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2184,0.674,0,1.1268
M013,1/10/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2285,0.803,0,1.3006
M013,1/10/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2209,0.689,0,1.7017
M013,1/10/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2435,0.598,0,1.3782
M013,1/11/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1272,0.564,0,1.7494
M013,1/11/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1272,0.575,0,1.917
M013,1/11/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1222,0.624,0,1.938
M013,1/11/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1305,0.583,0,1.402
M013,1/11/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1178,0.578,0,1.1283
M013,1/11/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1158,0.642,0,0.8586
M013,1/11/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1157,0.809,0,1.224
M013,1/11/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1685,0.825,1.811,0
M013,1/11/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.146,0.864,3.01,0
M013,1/11/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1611,0.639,4.528,0
M013,1/11/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1529,0.666,5.488,0
M013,1/11/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1524,0.638,6.955,0
M013,1/11/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1526,0.587,5.528,0
M013,1/11/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1567,0.56,5.445,0
M013,1/11/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1568,0.567,4.347,0
M013,1/11/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1562,0.598,4.639,0
M013,1/11/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2002,0.673,3.133,0
M013,1/11/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2175,0.781,1.89,0
M013,1/11/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2194,0.721,0,1.0178
M013,1/11/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2104,0.813,0,0.885
M013,1/11/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2212,0.925,0,1.4349
M013,1/11/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2128,0.767,0,1.8965
M013,1/11/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2153,0.806,0,1.51
M013,1/11/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2276,0.586,0,1.2693
M013,1/12/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1236,0.527,0,1.4827
M013,1/12/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1248,0.509,0,1.6831
M013,1/12/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1347,0.622,0,1.8894
M013,1/12/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1154,0.534,0,1.2804
M013,1/12/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1213,0.586,0,1.43
M013,1/12/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1183,0.666,0,1.0501
M013,1/12/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1207,0.747,0,0.914
M013,1/12/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1554,0.778,1.674,0
M013,1/12/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1622,0.744,3.131,0
M013,1/12/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1672,0.725,4.549,0
M013,1/12/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1532,0.588,4.593,0
M013,1/12/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1514,0.616,5.5,0
M013,1/12/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1651,0.533,6.716,0
M013,1/12/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1571,0.463,6.645,0
M013,1/12/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1564,0.574,5.406,0
M013,1/12/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1583,0.636,4.882,0
M013,1/12/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2093,0.612,3.056,0
M013,1/12/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2166,0.725,1.451,0
M013,1/12/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2005,0.759,0,1.1794
M013,1/12/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.219,0.802,0,1.2835
M013,1/12/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.219,0.88,0,1.2915
M013,1/12/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2221,0.864,0,1.4149
M013,1/12/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2321,0.726,0,1.474
M013,1/12/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2281,0.671,0,1.4868
M013,1/13/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1225,0.486,0,1.4252
M013,1/13/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1269,0.401,0,1.0309
M013,1/13/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1263,0.42,0,1.1777
M013,1/13/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1316,0.477,0,1.142
M013,1/13/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1206,0.512,0,1.0183
M013,1/13/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1238,0.584,0,0.7486
M013,1/13/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1243,0.66,0,0.7709
M013,1/13/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1508,0.688,1.702,0
M013,1/13/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1636,0.684,2.546,0
M013,1/13/2025 9:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1599,0.615,4.765,0
M013,1/13/2025 10:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1452,0.629,4.946,0
M013,1/13/2025 11:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1593,0.525,7.284,0
M013,1/13/2025 12:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1472,0.467,6.302,0
M013,1/13/2025 13:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1486,0.551,6.476,0
M013,1/13/2025 14:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1561,0.438,5.911,0
M013,1/13/2025 15:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.147,0.609,4.881,0
M013,1/13/2025 16:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2092,0.688,3.356,0
M013,1/13/2025 17:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2013,0.664,1.693,0
M013,1/13/2025 18:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2227,0.676,0,0.8021
M013,1/13/2025 19:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2256,0.78,0,0.8012
M013,1/13/2025 20:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2155,0.811,0,1.5012
M013,1/13/2025 21:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.21,0.685,0,1.7282
M013,1/13/2025 22:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2401,0.723,0,1.5007
M013,1/13/2025 23:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,onPeak,0.2399,0.609,0,1.4037
M013,1/14/2025 0:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1242,0.41,0,0.6616
M013,1/14/2025 1:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1316,0.471,0,0.7826
M013,1/14/2025 2:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1202,0.47,0,1.1488
M013,1/14/2025 3:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1219,0.425,0,0.8569
M013,1/14/2025 4:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1207,0.612,0,1.3131
M013,1/14/2025 5:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1181,0.62,0,0.6264
M013,1/14/2025 6:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,offPeak,0.1179,0.715,0,1.0085
M013,1/14/2025 7:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1595,0.747,1.666,0
M013,1/14/2025 8:00,W,residential,90,0.715163547,7.865460652,6.447331442,1,midPeak,0.1586,0.639,3.072,0
